2509504,64,-130,-53334,4275
2513792,375,-208,-53982,4410
2518144,359,-104,-54684,4500
2522496,155,-130,-55350,4500
2526848,231,52,-55854,4545
2531072,333,-26,-56394,4590
2535360,228,-130,-56934,4635
2539712,305,-338,-57312,4725
2544064,206,78,-57780,4680
2548224,250,0,-58158,4725
2552320,361,0,-58446,4815
2556416,297,130,-58752,4815
2560704,196,52,-59022,4815
2564928,297,-26,-59184,4815
2569152,234,52,-59364,4815
2573376,323,-130,-59508,4950
2577728,299,156,-59562,4905
2582016,253,130,-59580,4860
2586240,1032,0,-59580,4905
2590464,1032,104,-59580,4905
2594816,836,0,-59508,4860
2598912,882,208,-59454,4860
2603200,937,364,-59400,4860
2607424,905,208,-59292,4860
2611712,975,494,-59166,4905
2616000,976,494,-59022,4860
2620288,949,390,-58806,4815
2624512,964,546,-58554,4815
2628800,1031,702,-58284,4860
2633152,956,494,-57924,4815
2637440,974,468,-57510,4770
2641728,975,512,-57078,4725
2646016,941,676,-56592,4680
2650240,924,442,-56016,4680
2654528,805,728,-55422,4545
2658816,900,520,-54738,4545
2663104,970,624,-54018,4545
2667392,868,806,-53244,4410
2671616,915,598,-52362,4410
2675904,877,364,-51534,4275
2680192,804,494,-50598,4185
2684480,790,650,-49554,4140
2688768,821,806,-48546,4050
2692992,674,312,-47448,3915
2697280,760,364,-46260,3825
2701568,680,650,-45090,3690
2705856,641,650,-43866,3600
2710144,676,442,-42534,3510
2714368,635,442,-41256,3375
2718656,537,234,-39906,3195
2722944,621,468,-38466,3105
2727232,664,260,-37044,3060
2731456,469,364,-35622,2835
2735744,510,234,-34074,2700
2740032,542,390,-32544,2565
2744320,518,442,-31050,2475
2748608,440,624,-29448,2340
2752832,480,494,-27828,2160
2757120,327,364,-26244,1935
2761408,466,364,-24588,1890
2765696,459,442,-22932,1800
2769984,198,256,-21276,1485
2774208,381,364,-19566,1440
2778496,479,260,-17856,1305
2782784,276,416,-16182,1125
2787072,245,416,-14418,990
2791232,230,416,-12726,720
2795456,43,390,-11034,540
2799552,352,104,-9306,630
2803648,45,442,-7650,270
2807680,-39,286,-5994,90
2811712,328,286,-4302,90
2815680,267,234,-2700,-90
2819776,6,416,-1008,-225
2823808,275,-26,684,-360
2827840,85,256,2286,-630
2831872,-49,338,3870,-720
2835968,118,208,5580,-810
2840064,-69,208,7182,-1035
2844288,-70,338,8802,-1170
2848448,167,104,10476,-1260
2852736,23,208,12114,-1440
2856896,-93,234,13662,-1575
2861184,39,52,15282,-1710
2865280,-22,234,16812,-1845
2869568,-84,364,18342,-1980
2873856,-114,286,19854,-2160
2878208,17,-208,21420,-2205
2882496,-115,390,22860,-2385
2886848,-118,-78,24318,-2520
2891200,-52,234,25830,-2610
2895488,-151,182,27162,-2790
2899840,-204,-104,28512,-2880
2904320,-131,234,29934,-3015
2908672,-143,-26,31230,-3105
2913024,-183,130,32454,-3195
2917376,-130,-26,33714,-3330
2921728,-216,130,34938,-3465
2926080,-155,52,36054,-3510
2930368,-229,-156,37170,-3645
2934848,-223,130,38304,-3735
2939200,-163,182,39348,-3780
2943552,-201,26,40338,-3915
2947840,-209,-130,41328,-3960
2952256,-101,104,42318,-4005
2956608,-232,26,43164,-4140
2960896,-207,104,44082,-4185
2965248,-187,78,44946,-4275
2969536,-316,104,45666,-4365
2973888,-203,0,46512,-4365
2978112,-362,130,47178,-4545
2982464,-293,156,47862,-4545
2986816,-190,0,48528,-4545
2991040,-304,0,49104,-4680
2995200,-250,78,49662,-4635
2999488,-172,52,50166,-4725
3003776,-294,182,50670,-4815
3008128,-185,26,51138,-4725
3012416,-258,-104,51480,-4860
3016832,-279,-26,51894,-4860
3021184,-215,26,52200,-4860
3025472,-328,-52,52416,-4995
3029824,-275,-182,52722,-4905
3034304,-299,0,52866,-4995
3038464,-315,-130,52992,-4995
3042944,-231,-234,53154,-4950
3047360,-183,0,53190,-4995
3051584,-302,-78,53208,-4995
3055936,-191,182,53226,-4995
3060288,-906,-256,53226,-4995
3064704,-981,-78,53172,-4995
3069056,-921,-130,53136,-4995
3073536,-921,-52,53100,-4995
3077888,-1003,-182,53010,-5040
3082432,-943,-546,52920,-4995
3086848,-967,-286,52776,-4995
3091264,-1048,-260,52578,-5040
3095808,-1009,-442,52326,-4995
3100352,-997,-390,51984,-4995
3104832,-1013,-768,51588,-4950
3109312,-1035,-768,51138,-4950
3113856,-963,-676,50598,-4905
3118272,-981,-338,50004,-4860
3122752,-1003,-650,49356,-4860
3127296,-1043,-676,48600,-4815
3131776,-899,-728,47772,-4680
3136256,-909,-572,46908,-4635
3140672,-886,-260,45954,-4545
3145152,-733,-338,44946,-4410
3149568,-824,-512,43848,-4410
3154048,-823,-572,42714,-4275
3158464,-789,-338,41508,-4185
3162944,-801,-598,40248,-4095
3167360,-682,-390,38952,-3870
3171840,-672,-208,37548,-3825
3176256,-712,-442,36144,-3735
3180736,-610,-338,34686,-3555
3185152,-583,-312,33120,-3420
3189568,-668,-364,31572,-3285
3194048,-572,-286,29970,-3150
3198464,-538,-416,28278,-3015
3202944,-526,-208,26568,-2835
3207360,-504,-442,24876,-2700
3211840,-481,-312,23058,-2520
3216256,-338,-260,21258,-2295
3220736,-401,-390,19422,-2205
3225152,-332,-234,17550,-1980
3229632,-337,-364,15642,-1845
3234048,-329,-520,13698,-1665
3238464,-295,-260,11772,-1440
3242944,-260,-260,9774,-1305
3247296,-256,-104,7848,-1125
3251648,-122,-208,5922,-900
3255936,-249,-468,3924,-810
3260224,-112,-512,2034,-540
3264448,-56,-52,90,-360
3268416,-86,-312,-1728,-270
3272704,-110,-156,-3618,-45
3276992,-12,-286,-5580,135
3281152,-189,-104,-7470,225
3285440,-109,-208,-9360,450
3289728,3,-416,-11286,630
3293824,-20,-512,-13068,765
3298112,-45,0,-14940,945
3302080,92,-256,-16704,1080
3306368,73,-208,-18522,1305
3310656,24,-156,-20358,1440
3314944,115,-78,-22158,1620
3319168,104,26,-23904,1755
3323392,172,52,-25668,1935
3327552,180,-104,-27342,2115
3331904,98,-512,-29070,2205
3336192,132,-208,-30780,2385
3340544,234,-260,-32418,2565
3344896,186,26,-34074,2700
3349120,193,-26,-35640,2835
3353344,208,-104,-37188,2925
3357696,165,-104,-38736,3060
3362112,242,52,-40284,3285
3366272,130,-156,-41724,3285
3370624,155,0,-43128,3420
3374720,300,0,-44532,3600
3378816,284,26,-45864,3690
3383040,237,130,-47070,3825
3387264,303,78,-48402,3915
3391488,343,104,-49680,4050
3395776,309,52,-50796,4140
3399936,309,-208,-51948,4230
3404288,284,156,-53172,4365
3408576,328,-182,-54180,4410
3412928,198,104,-55242,4455
3417216,280,-52,-56286,4590
3421440,463,26,-57222,4770
3425664,254,-26,-58104,4725
3429952,320,-256,-58986,4815
3434304,412,26,-59796,4905
3438464,407,182,-60534,4995
3442752,226,104,-61308,5040
3447040,395,182,-61956,5085
3451264,302,234,-62568,5085
3455552,364,156,-63198,5220
3459840,353,52,-63738,5265
3464000,272,104,-64188,5220
3468288,280,-52,-64638,5265
3472576,414,130,-65052,5355
3476864,280,156,-65394,5355
3481088,310,130,-65682,5400
3485376,381,104,-65934,5400
3489664,399,104,-66150,5445
3493952,374,156,-66312,5490
3498176,352,-78,-66384,5445
3502464,311,-52,-66420,5445
3506752,380,-156,-66438,5490
3511104,1041,-256,-66438,5490
3515520,935,156,-66420,5445
3519808,995,-26,-66384,5445
3524096,1055,338,-66348,5490
3528448,1016,312,-66276,5490
3532800,1023,260,-66186,5490
3537152,1041,546,-66042,5445
3541504,1058,416,-65862,5445
3545856,1019,364,-65646,5445
3550208,997,338,-65340,5400
3554496,1021,256,-64980,5400
3558848,1099,416,-64566,5400
3563200,1075,754,-64062,5355
3567552,1041,512,-63504,5310
3571904,1059,702,-62892,5265
3576256,1045,520,-62172,5220
3580608,941,494,-61416,5130
3584896,946,572,-60642,5085
3589184,995,728,-59742,5040
3593472,878,754,-58824,4905
3597696,903,676,-57834,4860
3601984,917,728,-56790,4770
3606272,875,364,-55692,4680
3610560,848,546,-54504,4590
3614848,778,520,-53298,4410
3619072,733,780,-52038,4320
3623360,758,442,-50706,4230
3627648,764,624,-49338,4140
3631936,711,234,-47934,4005
3636224,657,494,-46458,3780
3640448,661,442,-44946,3690
3644736,661,364,-43416,3600
3649024,439,512,-41814,3330
3653312,437,286,-40176,3195
3657600,718,512,-38538,3195
3661824,664,390,-36864,3060
3666112,447,468,-35100,2790
3670400,667,546,-33318,2700
3674688,629,286,-31590,2565
3678912,425,442,-29772,2385
3683200,322,104,-27882,2160
3687488,255,468,-26064,1890
3691776,340,234,-24174,1845
3696064,350,156,-22230,1710
3700352,100,156,-20394,1395
3704576,323,312,-18396,1305
3708864,446,442,-16470,1170
3713152,182,494,-14580,945
3717312,136,286,-12600,765
3721536,312,130,-10710,630
3725696,190,468,-8784,450
3729792,158,156,-6894,315
3733952,125,182,-5022,90
3737920,157,-78,-3150,-45
3742080,19,256,-1296,-270
3746176,71,286,594,-405
3750080,3,52,2394,-540
3753920,6,208,4122,-720
3757888,22,260,5904,-855
3761920,-8,182,7668,-1080
3766016,61,52,9468,-1170
3770048,20,234,11214,-1305
3774208,-107,182,12996,-1575
3778560,50,0,14868,-1620
3782592,-21,312,16524,-1800
3786880,-171,78,18252,-2025
3791168,29,78,20052,-2025
3795264,-108,234,21636,-2295
3799616,-165,182,23346,-2430
3803968,4,104,25074,-2475
3808064,-199,104,26568,-2745
3812416,-232,286,28224,-2835
3816768,-57,182,29808,-2925
3821056,-231,-156,31302,-3150
3825536,-189,338,32886,-3195
3829888,-30,-26,34362,-3285
3834176,-202,78,35748,-3465
3838464,-265,104,37152,-3600
3842816,-116,52,38538,-3690
3847104,-213,26,39852,-3780
3851328,-309,26,41112,-3915
3855616,-258,130,42390,-4050
3859968,-167,-130,43632,-4095
3864448,-205,104,44802,-4185
