time(s),reference current(A),current(A),cart position(m),pendulum angle(rad),target(m)
1.28192,0.299,-0.163,0.086994,-0.017278759575,0.1052
1.28704,0.268,0.427,0.087372,-0.010995574275,0.1056
1.292032,0.255,0.343,0.087588,-0.01570796325,0.106
1.297024,-0.443,0.237,0.087786,-0.014137166925,0.1064
1.302144,0.799,-0.459,0.088074,-0.010995574275,0.1068
1.3072,0.346,0.892,0.088164,-0.0117809724375,0.1072
1.312256,0.949,0.364,0.088614,-0.0062831853,0.1076
1.317248,-0.382,1.125,0.088704,-0.014137166925,0.108
1.322432,0.209,-0.269,0.089334,-0.0070685834625,0.1084
1.327552,0.005,0.174,0.089496,-0.014137166925,0.1088
1.332352,0.562,0.026,0.090036,-0.0054977871375,0.1092
1.33728,0.129,0.596,0.09018,-0.0133517687625,0.1096
1.342272,0.141,0.174,0.090648,-0.0062831853,0.11
1.347328,0.293,0.132,0.090864,-0.0117809724375,0.1104
1.35232,-0.58,0.364,0.091188,-0.010995574275,0.1108
1.35744,0.986,-0.586,0.091512,-0.0062831853,0.1112
1.362496,0.091,1.061,0.09153,-0.0102101761125,0.1116
1.367488,0.403,0.089,0.092034,-0.0054977871375,0.112
1.372416,-0.885,0.406,0.092016,-0.0117809724375,0.1124
1.377536,0.728,-0.839,0.09243,-0.0023561944875,0.1128
1.382656,-0.55,0.744,0.092358,-0.010995574275,0.1132
1.387712,0.377,-0.438,0.092736,-0.001570796325,0.1136
1.392768,-0.254,0.364,0.092484,-0.007853981625,0.114
1.397824,0.737,-0.227,0.092808,0.001570796325,0.1144
1.402752,-0.461,0.829,0.092574,-0.0062831853,0.1148
1.407872,0.379,-0.396,0.09288,0.0023561944875,0.1152
1.412864,-0.346,0.406,0.092592,-0.0039269908125,0.1156
1.417984,0.598,-0.311,0.092826,0.004712388975,0.116
1.422976,-0.664,0.512,0.09261,-0.0039269908125,0.1164
1.428096,0.32,-0.649,0.092736,0.0054977871375,0.1168
1.433088,-0.066,0.364,0.092448,0.0,0.1172
1.437824,0.485,0.005,0.092592,0.0070685834625,0.1176
1.442624,-0.212,0.512,0.092412,0.0023561944875,0.118
1.447616,0.459,-0.206,0.092502,0.0086393797875,0.1184
1.452608,0.354,0.512,0.092502,0.0039269908125,0.1188
1.457536,0.258,0.385,0.092664,0.0086393797875,0.1192
1.462464,0.818,0.258,0.092772,0.007853981625,0.1196
1.467392,0.266,0.934,0.092952,0.0086393797875,0.12
1.47232,0.876,0.237,0.09333,0.010995574275,0.1204
1.477184,0.176,0.934,0.093582,0.007853981625,0.1208
1.482112,0.511,0.174,0.094176,0.010995574275,0.1212
1.48704,-0.033,0.512,0.094536,0.0054977871375,0.1216
1.491968,0.671,-0.079,0.095184,0.0117809724375,0.122
1.496896,0.206,0.681,0.095562,0.004712388975,0.1224
