time(us),reference current(mA),current(mA),cart position(um),pendulum angle(mdeg)
3832128,-576,-966,397602,-224955

3836992,-583,-523,393624,-224910

3841792,-873,-523,389682,-224775

3846656,-565,-755,385488,-224685

3851456,-430,-565,381240,-224640

3856320,-748,-354,377064,-224415

3861120,-785,-797,372762,-224190

3865984,-994,-734,368370,-224190

3870784,-691,-1051,363978,-223875

3875712,-635,-713,359262,-223695

3880576,400,-649,354780,-223560

3885248,400,491,350388,-223245

3889792,400,406,346194,-222885

3894400,400,385,342108,-222750

3898944,400,385,338184,-222390

3903488,-568,364,334494,-221940

3908288,-558,-586,330696,-221715

3913088,-524,-565,326718,-221265

3917952,-187,-417,323046,-220680

3922752,-103,-142,319212,-220410

3927616,-132,-142,315342,-219870

3932416,246,-100,311616,-219240

3937152,265,279,307926,-218880

3941824,446,300,304542,-218160

3946496,80,469,301230,-217620

3951040,154,68,298008,-217125

3955648,230,152,295020,-216405

3960256,378,237,292140,-215685

3964928,440,469,289314,-215100

3969600,568,427,286722,-214290

3974208,707,575,284310,-213525

3978880,683,744,282042,-212760

3983552,319,681,280116,-211860

3988224,531,385,278352,-210960

3992832,440,575,276714,-210150

3997504,321,448,275382,-209115

4002176,231,300,274176,-208080

4006848,8,216,273078,-207180

4011328,-400,5,272160,-206145

4015808,-400,-375,271278,-205065

4020544,-400,-354,270432,-204030

4025280,-400,-438,269532,-202905

4030016,-400,-417,268596,-201735

4034752,-400,-375,267714,-200655

4039488,-400,-396,266814,-199485

4044224,-400,-311,265878,-198360

4049024,-400,-396,264942,-197235

4053760,-400,-417,264006,-195975

4058496,-400,-417,263106,-194805

4063232,-400,-396,262152,-193725

4067968,-400,-396,261216,-192465

4072704,-400,-396,260280,-191295

4077440,-400,-417,259290,-190125

4082176,-400,-354,258354,-188910

4086912,-400,-375,257328,-187785

4091648,-400,-375,256284,-186480

4096448,-400,-417,255258,-185265

