time(us),reference current(mA),current(mA),cart position(um),pendulum angle(mdeg)
3195328,296,382,526032,-169515

3200000,478,297,528858,-169650

3204608,415,572,531630,-169785

3209280,473,445,534492,-169875

3213952,490,551,537318,-170010

3218624,389,551,540198,-170190

3223232,318,466,543132,-170235

3227904,282,361,546048,-170415

3232576,230,339,549000,-170550

3237184,240,255,551952,-170640

3241856,305,276,554886,-170865

3246528,194,361,557802,-171000

3251200,211,234,560718,-171135

3255808,138,213,563616,-171360

3260480,203,128,566496,-171495

3265152,148,192,569322,-171720

3269760,91,128,572130,-171900

3274368,1,107,574848,-172080

3278848,36,-61,577458,-172305

3283392,-10,65,580068,-172530

3288000,-41,-103,582624,-172710

3292736,-96,-19,585180,-172980

3297408,43,-82,587628,-173250

3301952,-85,44,589950,-173520

3306496,4,-40,592236,-173790

3310976,94,23,594360,-174150

3315456,30,86,596466,-174375

3320000,114,44,598554,-174645

3324544,276,128,600570,-175005

3329216,-400,255,602640,-175320

3333824,-450,-378,604656,-175635

3338688,-400,-484,606546,-176130

3343424,-400,-399,608364,-176490

3348160,-400,-441,609966,-176805

3352896,-400,-378,611406,-177300

3357632,-408,-315,612738,-177750

3362496,-400,-399,613926,-178200

3367232,-400,-357,614898,-178785

3371968,-400,-399,615744,-179190

3376704,-400,-378,616482,-179730

3381440,-400,-420,617040,-180360

3386176,-400,-357,617472,-180900

3390912,-400,-357,617796,-181530

3395712,-400,-399,617904,-182070

3400512,-419,-420,617958,-182700

3405376,-478,-420,617868,-183375

3410176,-400,-462,617652,-184005

3414912,-824,-399,617382,-184680

3419776,-904,-864,616968,-185355

3424576,-666,-864,616410,-186120

3429440,-570,-674,615780,-186795

3434240,-666,-547,614970,-187470

3439104,-786,-631,614070,-188235

3443904,-609,-758,613008,-189000

3448768,-400,-653,611910,-189720

3453504,-400,-378,610722,-190485

3458240,-400,-399,609444,-191250

3462976,-400,-357,608184,-191970

3467712,-400,-378,606906,-192690

3472512,-400,-399,605556,-193410

3477248,-400,-378,604224,-194220

3481984,-400,-399,602838,-194895

3486720,-400,-420,601470,-195615

3491456,-400,-399,600048,-196380

3496192,-400,-315,598572,-197055

3500928,-400,-336,597150,-197775

3505728,-400,-378,595710,-198450

3510464,115,-378,594198,-199215

3515200,234,107,592722,-199845

3519872,-173,192,591390,-200430

3524608,-476,-167,590094,-201060

3529408,-400,-441,588780,-201780

3534208,-400,-399,587484,-202410

3538944,-400,-378,586278,-202995

3543680,-590,-420,584982,-203580

3548480,-949,-547,583614,-204210

3553344,-712,-969,582228,-204795

3558144,-540,-716,580770,-205380

3563008,-719,-568,579294,-205920

3567808,-660,-695,577638,-206595

3572672,-641,-653,575928,-207135

3577472,-490,-589,574326,-207585

3582336,-498,-526,572544,-208215

3587136,-327,-441,570690,-208890

3592000,-505,-293,568908,-209250

3596800,-412,-505,567108,-209835

3601664,-533,-441,565200,-210375

3606464,-758,-526,563346,-210735

3611328,-932,-695,561420,-211410

3616192,-922,-948,559404,-211860

3620992,-941,-906,557298,-212220

3625856,-997,-991,555012,-212805

3630656,-880,-948,552636,-213255

3635520,-876,-906,550152,-213660

3640320,-731,-779,547542,-214200

3645184,-768,-716,544770,-214650

3649984,-766,-716,541998,-215010

3654848,-677,-758,539118,-215595

3659648,-756,-800,536112,-216000

3664512,-1113,-695,533088,-216315

3669376,-1125,-1054,529902,-216855

3674432,-1090,-1075,526482,-217260

3679424,-1063,-1054,522990,-217620

3684416,-1252,-1012,519246,-218160

3689408,-971,-1265,515340,-218520

3694336,-1048,-906,511416,-218970

3699264,-779,-1160,507294,-219375

3704128,-736,-779,503028,-219690

3708992,-886,-716,498834,-220095

3713792,-1219,-864,494424,-220500

3718720,-1052,-1160,489870,-220905

3723776,-890,-1033,485064,-221220

3728640,400,-991,480312,-221580

3733312,400,445,475758,-221850

3737920,400,382,471366,-222030

3742464,400,445,467028,-222390

3747008,400,445,462942,-222570

3751616,400,424,459000,-222705

3756160,400,403,455166,-222975

3760768,-802,382,451530,-223020

3765504,-763,-716,447840,-223155

3770304,-979,-758,443862,-223335

3775168,-1162,-1054,440064,-223425

3780160,-828,-1223,435870,-223425

3785088,-1012,-843,431586,-223470

3790016,-605,-927,427284,-223470

3794816,-978,-547,422766,-223560

3799680,-1161,-948,418338,-223605

3804608,400,-1033,413586,-223605

3809344,400,382,408942,-223560

3813888,400,403,404856,-223380

3818496,400,361,400572,-223515

3823040,400,361,396486,-223335

3827648,400,382,392742,-223155

3832192,-576,424,388980,-223020

3836928,-583,-462,385308,-222795

3841792,-873,-547,381402,-222750

3846592,-565,-864,377586,-222390

3851456,-430,-589,373770,-222120

3856256,-748,-462,369828,-221895

3861120,-785,-631,365796,-221625

3865920,-994,-737,361692,-221355

3870784,-691,-885,357588,-220995

