time(us),reference current(mA),current(mA),cart position(um),pendulum angle(mdeg)
3298240,2107,1844,262368,-187290

3302976,2343,2287,261000,-187650

3307712,2460,2435,260226,-188010

3312448,2490,2583,260046,-188370

3317184,2431,2816,260478,-188595

3321920,2264,2731,261432,-188775

3326656,2039,2393,262890,-188820

3331392,1715,2140,264816,-188865

3336128,1303,1844,267084,-188865

3340864,921,1400,269676,-188820

3345536,421,978,272430,-188730

3350080,-117,513,275220,-188640

3354752,-480,-99,278064,-188550

3359424,-1009,-458,280800,-188415

3364224,-1431,-1071,283446,-188325

3369152,-1843,-1430,285714,-188280

3374080,-2137,-1895,287640,-188280

3379008,-2372,-2254,289008,-188370

3383936,-2480,-2465,289728,-188460

3388864,-2490,-2423,289944,-188640

3393792,-2392,-2508,289476,-189000

3398656,-2215,-2317,288414,-189360

3403584,-1892,-2212,286920,-189630

3408512,-1529,-1832,284994,-190125

3413440,-1068,-1641,282618,-190665

3418368,-568,-1113,280044,-191160

3423168,-29,-627,277362,-191655

3427840,392,-162,274698,-192195

3432512,892,365,272196,-192600

3437056,1382,914,269856,-193095

3441728,1676,1442,267840,-193545

3446464,2058,1802,266148,-193860

3451200,2303,2203,264978,-194130

3455936,2460,2414,264384,-194400

3460672,2500,2668,264366,-194445

3465408,2441,2795,264942,-194580

3470144,2264,2626,266058,-194580

3474880,2078,2372,267696,-194400

3479616,1715,2309,269730,-194310

3484352,1303,1844,272160,-194085

3489088,803,1506,274914,-193815

3493760,362,851,277758,-193725

3498368,-147,449,280710,-193230

3502976,-696,-78,283734,-193005

3507648,-1117,-627,286470,-192825

3512512,-1529,-1177,289170,-192510

3517440,-1950,-1557,291600,-192195

3522304,-2225,-2064,293472,-192060

3527232,-2431,-2233,294786,-191970

3532160,-2490,-2508,295632,-191880

3537088,-2450,-2529,295830,-191790

3542016,-2294,-2444,295398,-191880

3546944,-2000,-2339,294462,-192150

3551872,-1745,-1958,293076,-192195

3556736,-1303,-1768,291312,-192510

3561664,-833,-1303,289170,-192780

3566528,-274,-860,286830,-193050

3571264,235,-268,284508,-193320

3575936,803,217,282258,-193545

3580480,1196,809,280188,-193725

3585152,1627,1231,278316,-194040

3589888,1950,1654,276804,-194040

3594624,2225,2055,275796,-194175

3599360,2431,2372,275238,-194220

3604096,2490,2668,275310,-194040

3608832,2460,2731,275886,-193995

3613568,2303,2541,277002,-193725

