time(us),reference current(mA),current(mA),cart position(um),pendulum angle(mdeg),target(um)
19383488,-19,262,-172728,360,-122400
19389504,-348,-11,-173214,315,-122800
19395584,-624,-328,-173574,360,-123200
19401728,-1220,-666,-173916,270,-123600
19408000,-892,-1216,-174420,270,-124000
19414208,-485,-878,-175212,315,-124400
19420416,-136,-455,-176148,315,-124800
19426560,529,-117,-177228,540,-125200
19432640,270,579,-178182,585,-125600
19438656,-92,283,-178830,585,-126000
19444608,-421,-117,-179406,540,-126400
19450816,172,-455,-179802,630,-126800
19456896,-392,157,-180198,540,-127200
19462976,-177,-201,-180504,630,-127600
19469120,65,-138,-180954,585,-128000
19475136,-205,51,-181170,540,-128400
19481088,-499,-286,-181422,495,-128800
19487296,-233,-497,-181656,495,-129200
19493440,-811,-244,-181872,360,-129600
19499584,-545,-793,-182250,405,-130000
19505792,131,-561,-182736,405,-130400
19511872,-92,9,-183240,315,-130800
19517696,468,-54,-183690,495,-131200
19523648,-144,516,-184086,405,-131600
19529728,-511,-159,-184176,360,-132000
19535936,-1127,-476,-184356,315,-132400
19542144,-832,-1173,-184554,315,-132800
19548416,-444,-814,-185058,270,-133200
19554624,225,-434,-185760,225,-133600
19560704,883,241,-186462,450,-134000
19566656,551,938,-187002,360,-134400
19572672,151,452,-187182,450,-134800
19578688,438,136,-187146,225,-135200
19584640,-84,368,-186858,315,-135600
19590656,-706,-138,-186588,90,-136000
19596672,-385,-730,-186318,90,-136400
19602752,315,-349,-186300,-90,-136800
19608832,1007,326,-186282,-45,-137200
19614912,741,1023,-186246,-135,-137600
19621120,369,833,-185886,-225,-138000
19627200,18,389,-185400,-360,-138400
19633152,-582,30,-184788,-495,-138800
19639232,-1161,-582,-184320,-675,-139200
19645568,-780,-1195,-184086,-765,-139600
19651904,-970,-793,-184230,-765,-140000
19658176,-654,-962,-184716,-855,-140400
19664384,80,-687,-185418,-675,-140800
19670464,-135,72,-186318,-765,-141200
19676544,434,-138,-187002,-585,-141600
19682752,156,452,-187740,-585,-142000
19688832,-180,136,-188082,-495,-142400
19694976,-855,-201,-188406,-630,-142800
19701248,-1478,-899,-188640,-675,-143200
19707584,-1113,-1511,-189126,-630,-143600
19713984,-681,-1047,-190026,-720,-144000
19720320,78,-751,-191124,-540,-144400
19726400,748,72,-192402,-450,-144800
19732416,476,791,-193374,-315,-145200
19738496,60,474,-194220,-360,-145600
19744448,-276,51,-194634,-315,-146000
19750528,-918,-307,-194976,-360,-146400
19756800,-1522,-1004,-195210,-405,-146800
19763200,-1151,-1490,-195804,-450,-147200
19769600,-686,-1173,-196740,-360,-147600
19775936,74,-666,-198036,-270,-148000
19782080,751,72,-199458,-135,-148400
19788032,483,748,-200628,0,-148800
19793728,127,452,-201564,90,-149200
19799680,-215,114,-202230,90,-149600
19805632,-857,-244,-202698,0,-150000
19811520,-1422,-899,-203166,0,-150400
19817472,-1076,-1406,-203814,45,-150800
19823744,-627,-1110,-204804,135,-151200
19830016,101,-624,-206082,135,-151600
19836096,783,114,-207432,360,-152000
19842112,498,854,-208602,450,-152400
19848064,108,495,-209448,495,-152800
19854080,-244,93,-210078,495,-153200
19860032,-852,-244,-210402,540,-153600
19866240,-1483,-835,-210852,360,-154000
19872448,-1108,-1469,-211464,495,-154400
19878784,-662,-1173,-212544,495,-154800
19885056,-246,-666,-213840,585,-155200
19891200,460,-265,-215388,855,-155600
19897280,213,452,-216720,855,-156000
19903296,-106,220,-217908,990,-156400
19909376,440,-96,-218952,1125,-156800
19915456,162,452,-219780,1080,-157200
19921536,-496,136,-220374,1170,-157600
19927680,-279,-540,-220968,1215,-158000
19933952,-512,-286,-221418,1125,-158400
19940224,-228,-518,-221994,1170,-158800
19946432,91,-223,-222642,1260,-159200
19952512,-175,114,-223182,1170,-159600
19958656,386,-180,-223740,1260,-160000
19964864,115,431,-224136,1215,-160400
19970944,-556,51,-224352,1215,-160800
19977024,-1187,-582,-224496,1170,-161200
19983360,-863,-1237,-224802,1170,-161600
19989696,-104,-878,-225306,1170,-162000
19995968,600,-96,-226080,1170,-162400
20002048,1203,643,-226746,1350,-162800
20008192,809,1255,-227106,1260,-163200
20014336,1022,833,-227106,1260,-163600
20020480,352,1044,-226710,1170,-164000
20026624,-377,410,-225990,945,-164400
20032704,-127,-413,-225288,945,-164800
20038912,-649,-138,-224622,720,-165200
20045056,-9,-624,-224154,585,-165600
20051072,708,30,-223938,585,-166000
20056960,990,769,-223722,540,-166400
20062976,667,1002,-223452,450,-166800
20068992,313,706,-222930,360,-167200
20075008,-9,326,-222264,225,-167600
20080896,-616,-11,-221526,0,-168000
20086656,-335,-624,-220896,-45,-168400
20092864,50,-349,-220482,-135,-168800
20098944,-128,51,-220194,-270,-169200
20105024,491,-117,-220068,-270,-169600
20111168,299,516,-219978,-315,-170000
20117248,-321,368,-219816,-360,-170400
20123392,-79,-159,-219726,-405,-170800
20129600,-281,-75,-219708,-495,-171200
20135744,-321,-265,-219780,-540,-171600
20142016,-55,-286,-220032,-495,-172000
20148224,-649,-54,-220266,-540,-172400
20154368,-939,-687,-220572,-540,-172800
20160640,-605,-962,-221058,-495,-173200
20166912,-247,-645,-221760,-495,-173600
20173184,429,-265,-222588,-405,-174000
20179328,1047,452,-223416,-270,-174400
20185536,679,1171,-223956,-270,-174800
20191680,221,706,-224118,-270,-175200
20197760,168,220,-224046,-315,-175600
20203840,-425,199,-223740,-450,-176000
20209984,-1013,-476,-223542,-540,-176400
20216320,-291,-1004,-223488,-585,-176800
20222656,-512,-286,-223704,-585,-177200
20228928,74,-561,-224046,-675,-177600
20235008,724,51,-224460,-540,-178000
20241024,419,769,-224730,-585,-178400
20247104,698,474,-224712,-585,-178800
20253184,75,748,-224568,-675,-179200
20259136,-583,51,-224100,-810,-179600
20265216,-814,-561,-223776,-900,-180000
20271488,-440,-772,-223578,-990,-180400
20277760,-696,-455,-223632,-990,-180800
20284032,-962,-772,-224010,-1125,-181200
20290368,-246,-962,-224514,-945,-181600
20296640,96,-265,-225342,-1035,-182000
20302784,374,72,-226026,-900,-182400
20308800,74,368,-226782,-900,-182800
20314816,-263,51,-227142,-855,-183200
20320896,-578,-265,-227592,-945,-183600
20327104,-1168,-624,-227898,-900,-184000
20333440,-864,-1216,-228456,-945,-184400
20339776,-444,-814,-229230,-855,-184800
20346048,-90,-392,-230238,-765,-185200
20352192,-319,-159,-231318,-720,-185600
20358464,-572,-307,-232344,-585,-186000
20364736,-819,-603,-233478,-540,-186400
20370944,-167,-793,-234576,-495,-186800
20377216,207,-138,-235980,-315,-187200
20383424,461,199,-237186,-225,-187600
20389504,169,452,-238338,-90,-188000
20395456,-180,136,-239184,-90,-188400
20401536,-478,-223,-239904,-45,-188800
20407744,-1089,-497,-240534,-90,-189200
20413952,-775,-1195,-241308,0,-189600
20419904,-398,-772,-242226,0,-190000
20425792,-53,-328,-243270,135,-190400
20431872,568,-75,-244458,270,-190800
20437888,299,643,-245430,315,-191200
20443904,-55,326,-246222,405,-191600
20449856,-381,-54,-246798,405,-192000
20455936,-1010,-371,-247320,315,-192400
20462208,-711,-878,-247860,405,-192800
20468352,-363,-772,-248688,405,-193200
20474496,314,-328,-249516,450,-193600
20480576,928,305,-250506,540,-194000
20486592,610,960,-251136,585,-194400
20492608,194,664,-251460,585,-194800
20498560,-512,199,-251568,540,-195200
20504640,-506,-434,-251514,405,-195600
20510784,-813,-434,-251586,405,-196000
20516992,-533,-856,-251820,360,-196400
20523136,145,-476,-252162,360,-196800
20529216,-84,136,-252594,315,-197200
20535232,461,-75,-252954,405,-197600
20541184,-150,537,-253224,315,-198000
20547264,-844,-159,-253296,315,-198400
20553472,-1129,-856,-253422,225,-198800
20559680,-791,-1173,-253674,180,-199200
20565952,-383,-814,-254196,225,-199600
20572160,-41,-392,-254934,225,-200000
20578240,590,-32,-255618,360,-200400
20584192,-94,706,-256266,315,-200000
20590208,-459,-75,-256590,405,-199600
20596288,-751,-455,-257022,315,-199200
20602432,-1313,-751,-257274,315,-198800
20608704,-979,-1300,-257850,315,-198400
20614912,-561,-1004,-258696,360,-198000
20621184,-174,-582,-259812,450,-197600
20627328,493,-159,-261018,585,-197200
20633408,262,516,-262134,765,-196800
20639424,-102,262,-263034,720,-196400
20645504,-398,-96,-263718,855,-196000
20651584,-678,-413,-264402,810,-195600
20657728,-379,-666,-264996,900,-195200
20663872,-917,-392,-265824,855,-194800
20670016,-614,-941,-266598,990,-194400
20676224,108,-603,-267714,1080,-194000
20682368,770,72,-268758,1170,-193600
20688384,513,812,-269712,1350,-193200
20694464,105,474,-270360,1305,-192800
20700544,-555,93,-270702,1395,-192400
20706560,-1203,-561,-270972,1260,-192000
20712896,-869,-1448,-271296,1350,-191600
20719232,-443,-878,-271962,1260,-191200
20725504,287,-434,-272754,1395,-190800
20731712,67,305,-273654,1440,-190400
20737664,-225,72,-274338,1575,-190000
20743744,-512,-265,-275040,1575,-189600
20749952,-1100,-497,-275544,1575,-189200
20756288,-765,-1173,-276282,1710,-188800
20762624,-359,-835,-277182,1710,-188400
20768896,20,-434,-278316,1845,-188000
20774976,675,30,-279432,2025,-187600
20780992,411,643,-280422,2115,-187200
20787008,61,474,-281142,2205,-186800
20793024,-269,51,-281628,2250,-186400
20799104,-563,-265,-282006,2205,-186000
20805376,-268,-540,-282294,2295,-185600
20811584,50,-307,-282816,2340,-185200
20817664,-514,9,-283140,2340,-184800
20823680,55,-497,-283626,2430,-184400
20829760,704,51,-284022,2520,-184000
20835712,420,748,-284274,2475,-183600
20841792,-282,474,-284346,2520,-183200
20848000,-292,-265,-284256,2520,-182800
20854208,-464,-392,-284130,2430,-182400
20860480,-765,-434,-284166,2430,-182000
20866752,-454,-772,-284364,2475,-181600
20873024,238,-434,-284742,2475,-181200
20879168,895,220,-285156,2610,-180800
20885248,607,960,-285390,2700,-180400
20891328,858,664,-285336,2655,-180000
20897408,254,917,-285066,2700,-179600
20903424,-420,220,-284508,2520,-179200
20909632,193,-371,-283914,2475,-178800
20915776,567,199,-283464,2475,-178400
20921856,857,643,-282960,2475,-178000
20927936,550,938,-282456,2340,-177600
20933952,229,600,-281682,2340,-177200
20940032,-74,283,-280926,2205,-176800
20946112,523,-32,-280026,2160,-176400
20952192,824,537,-279324,2070,-176000
20958272,216,875,-278334,2025,-175600
20964352,-459,220,-277416,1890,-175200
20970496,-701,-455,-276408,1800,-174800
20976768,11,-709,-275634,1710,-174400
20982784,428,30,-275148,1755,-174000
20988800,715,452,-274752,1665,-173600
20994880,1302,854,-274356,1710,-173200
21001024,982,1424,-273672,1710,-172800
21007168,566,1044,-272736,1620,-172400
21013312,194,558,-271476,1485,-172000
21019392,-447,199,-270216,1305,-171600
21025536,-1033,-455,-268866,1170,-171200
21031808,-667,-1089,-267930,1080,-170800
21038144,-169,-666,-267282,1125,-170400
21044416,225,-180,-267066,1035,-170000
21050560,934,157,-266976,1215,-169600
21056576,716,1002,-266886,1215,-169200
21062784,378,769,-266580,1260,-168800
21068800,67,368,-266202,1215,-168400
21074816,-180,72,-265698,1215,-168000
21080832,107,-96,-265248,1170,-167600
21086912,445,114,-264942,1260,-167200
21092992,739,410,-264618,1260,-166800
21099072,485,833,-264312,1260,-166400
21105152,184,558,-263826,1350,-166000
21111168,-105,178,-263340,1260,-165600
21117376,184,-75,-262764,1260,-165200
21123392,502,178,-262368,1260,-164800
21129472,1124,452,-261954,1305,-164400
21135680,857,1298,-261450,1305,-164000
21141824,473,917,-260730,1305,-163600
21147904,-201,474,-259830,1215,-163200
21154048,-823,-180,-258840,1125,-162800
21160256,-476,-878,-257994,1125,-162400
21166528,-40,-434,-257436,1080,-162000
21172672,688,-32,-257166,1170,-161600
21178752,1350,727,-256986,1260,-161200
21184896,1047,1467,-256626,1260,-160800
21191168,637,1086,-255996,1305,-160400
21197312,272,727,-255114,1260,-160000
21203392,-384,262,-254016,1125,-159600
21209536,-117,-349,-252990,1080,-159200
21215744,256,-96,-252090,1125,-158800
21221824,553,241,-251352,990,-158400
21227840,1171,622,-250650,1080,-158000
21233984,870,1298,-249768,1035,-157600
21240128,457,938,-248634,900,-157200
21246080,136,516,-247338,900,-156800
21252096,-494,136,-245970,720,-156400
21258176,-234,-476,-244638,585,-156000
21264320,154,-244,-243576,630,-155600
21270400,486,157,-242658,585,-155200
21276352,259,537,-241848,540,-154800
21282368,-13,326,-241038,540,-154400
21288320,562,-75,-240264,540,-154000
21294336,31,579,-239454,450,-153600
21300224,257,30,-238644,495,-153200
21306112,865,283,-237924,495,-152800
21312128,622,938,-236988,450,-152400
21318144,292,685,-236088,450,-152000
21324096,-332,347,-234972,405,-151600
21330176,-95,-286,-233892,315,-151200
21336256,243,-75,-232938,270,-150800
21342272,891,199,-232128,315,-150400
21348224,656,1002,-231300,270,-150000
21354304,305,706,-230238,225,-149600
21360320,-330,368,-229230,180,-149200
21366336,-928,-307,-227988,90,-148800
21372416,-584,-878,-227124,45,-148400
21378496,-149,-582,-226494,90,-148000
21384576,576,-159,-226170,135,-147600
21390656,1253,643,-226026,225,-147200
21396736,985,1319,-225702,360,-146800
21402816,572,1086,-225180,270,-146400
21408896,227,600,-224316,315,-146000
21414848,-395,241,-223452,225,-145600
21420928,-134,-371,-222480,180,-145200
21427072,233,-138,-221814,225,-144800
21433152,567,283,-221148,270,-144400
21439104,330,622,-220608,270,-144000
21445120,52,326,-219996,315,-143600
21451008,-196,114,-219312,270,-143200
21457088,422,-201,-218736,270,-142800
21463168,772,410,-218160,360,-142400
21469120,187,812,-217584,315,-142000
21475136,716,220,-216900,405,-141600
21481088,484,769,-216180,360,-141200
21487104,175,495,-215190,360,-140800
21493056,-423,157,-214344,315,-140400
21499136,-141,-434,-213372,315,-140000
21505280,219,-138,-212670,270,-139600
21511360,555,220,-212076,315,-139200
21517376,1179,664,-211536,450,-138800
21523456,865,1234,-210852,360,-138400
21529472,510,917,-209862,450,-138000
21535488,138,579,-208854,225,-137600
21541440,-131,93,-207540,270,-137200
21547456,-695,-117,-206496,135,-136800
21553600,-365,-730,-205416,180,-136400
21559808,38,-349,-204768,90,-136000
21565696,404,136,-204228,225,-135600
21571648,672,495,-203868,180,-135200
21577664,1258,706,-203454,315,-134800
21583680,967,1340,-202878,360,-134400
21589760,581,1044,-201978,405,-134000
21595840,218,600,-200880,315,-133600
21601792,-90,326,-199656,180,-133200
21607808,165,-96,-198450,180,-132800
21613760,459,114,-197352,90,-132400
21619648,742,643,-196236,135,-132000
21625664,101,875,-195174,0,-131600
21631360,-213,157,-193986,-45,-131200
21637440,-459,-223,-192870,-135,-130800
21643648,-115,-455,-191772,-135,-130400
21649920,255,-117,-190998,-180,-130000
21656064,931,305,-190296,-90,-129600
21662080,1530,1023,-189684,0,-129200
21667904,1186,1615,-188802,-45,-128800
21674112,727,1255,-187560,-135,-128400
21680256,322,769,-186030,-225,-128000
21686336,-346,347,-184266,-360,-127600
21692480,-962,-349,-182556,-495,-127200
21698688,-632,-1004,-181008,-630,-126800
21705024,-169,-687,-179892,-630,-126400
21711296,223,-223,-179082,-720,-126000
21717440,576,220,-178488,-630,-125600
21723520,338,622,-177930,-630,-125200
21729536,52,368,-177228,-585,-124800
21735552,-209,-11,-176580,-630,-124400
21741696,445,-201,-175860,-540,-124000
21747904,1119,474,-175302,-540,-123600
21754048,513,1234,-174600,-495,-123200
21760192,139,537,-173808,-450,-122800
21766272,-167,199,-172890,-585,-122400
21772416,96,-180,-171954,-630,-122000
21778496,429,114,-171180,-585,-121600
21784576,705,452,-170424,-630,-121200
21790656,433,769,-169668,-630,-120800
21796672,119,516,-168750,-630,-120400
21802752,-165,136,-167796,-675,-120000
21808896,-748,-159,-166824,-765,-119600
21815168,-414,-772,-166032,-765,-119200
21821376,0,-413,-165510,-765,-118800
21827392,363,9,-165222,-720,-118400
21833280,997,410,-165060,-585,-118000
21839360,751,1086,-164718,-495,-117600
21845504,382,748,-164214,-495,-117200
21851584,73,452,-163512,-495,-116800
21857600,-185,72,-162774,-450,-116400
21863680,-761,-201,-162072,-585,-116000
21869888,-411,-730,-161550,-540,-115600
21876160,16,-371,-161334,-450,-115200
21882240,369,30,-161298,-450,-114800
21888192,346,410,-161334,-270,-114400
21894272,680,389,-161334,-225,-114000
21900352,438,706,-161172,-135,-113600
21906432,143,410,-160902,-90,-113200
21912384,387,-11,-160578,-45,-112800
21918400,-137,431,-160164,-45,-112400
21924480,457,-96,-159768,90,-112000
21930368,1085,495,-159552,90,-111600
21936384,1660,1150,-159030,180,-111200
21942528,944,1826,-158400,135,-110800
21948608,484,1023,-157248,135,-110400
21954688,91,474,-155952,-90,-110000
21960576,-498,114,-154476,-135,-109600
21966720,-236,-561,-153162,-270,-109200
21972992,138,-159,-151920,-360,-108800
21979136,458,114,-150930,-405,-108400
21985216,1073,516,-149994,-405,-108000
21991360,781,1192,-148878,-450,-107600
21997504,386,854,-147618,-540,-107200
22003584,33,389,-146142,-675,-106800
22009536,-573,30,-144612,-810,-106400
22015616,-297,-603,-143190,-900,-106000
22021888,83,-286,-142002,-990,-105600
22027968,413,72,-140940,-1035,-105200
22034048,195,389,-140076,-1035,-104800
22040192,-80,199,-139158,-1080,-104400
22046336,-339,-75,-138240,-1170,-104000
22052608,-29,-392,-137466,-1215,-103600
22058816,336,-11,-136836,-1170,-103200
22065024,116,389,-136278,-1215,-102800
22071168,-143,114,-135756,-1170,-102400
22077376,-374,-138,-135288,-1170,-102000
22083712,-43,-349,-134910,-1170,-101600
22089984,330,-11,-134766,-1080,-101200
22096128,637,347,-134640,-1035,-100800
22102272,392,706,-134496,-945,-100400
22108352,91,410,-134262,-900,-100000
22114368,-172,136,-133956,-900,-99600
22120448,-399,-159,-133668,-900,-99200
22126592,-54,-392,-133524,-810,-98800
22132672,-375,-54,-133560,-765,-98400
22138752,-147,-392,-133722,-720,-98000
22144960,502,-286,-133974,-540,-97600
22151040,260,516,-134172,-495,-97200
22156992,-406,283,-134208,-405,-96800
22163072,-1066,-434,-134226,-405,-96400
22169344,-423,-1068,-134280,-315,-96000
22175616,-29,-434,-134604,-225,-95600
22181696,276,-54,-135090,-90,-95200
22187584,847,305,-135486,90,-94800
22193408,537,917,-135756,135,-94400
22199296,840,558,-135756,315,-94000
22205184,552,917,-135504,225,-93600
22211136,-91,579,-134982,270,-93200
22217024,-697,-96,-134424,225,-92800
22222976,-392,-751,-133902,180,-92400
22229056,23,-392,-133614,225,-92000
22234944,686,9,-133524,180,-91600
22240704,1329,706,-133506,405,-91200
22246656,1024,1403,-133308,360,-90800
22252736,627,1023,-132768,405,-90400
22258688,270,643,-132084,315,-90000
22264640,-340,241,-131130,315,-89600
22270592,-920,-349,-130338,180,-89200
22276672,-545,-899,-129708,270,-88800
22282752,-134,-540,-129438,180,-88400
22288832,-413,-159,-129438,270,-88000
22294912,193,-286,-129618,450,-87600
22300928,-49,199,-129870,450,-87200
22306816,490,9,-129996,630,-86800
22312576,-84,537,-130194,675,-86400
